date,kind,home,away,score,max_odd_home,mean_odd_home,max_odd_draw,mean_odd_draw,max_odd_away,mean_odd_away
2014-10-13 20:45:00,Qualification,Iceland,Netherlands,2:0,7.6,6.65,4.45,4.21,1.55,1.53
2014-10-13 20:45:00,Qualification,Latvia,Turkey,1:1,6.6,6.09,4.0,3.77,1.67,1.64
2014-10-13 20:45:00,Qualification,Malta,Italy,0:1,36.0,29.25,12.0,10.59,1.12,1.1
2014-10-13 20:45:00,Qualification,Norway,Bulgaria,2:1,2.2,2.11,3.45,3.28,4.35,3.82
2014-10-13 20:45:00,Qualification,Wales,Cyprus,2:1,1.65,1.58,4.15,3.94,7.1,6.52
2014-10-13 18:00:00,Qualification,Kazakhstan,Czech Republic,2:4,8.7,7.83,4.4,4.29,1.5,1.47
2014-10-12 20:45:00,Qualification,Belarus,Slovakia,1:3,3.12,2.97,3.25,3.12,2.7,2.6
2014-10-12 20:45:00,Qualification,Lithuania,Slovenia,0:2,3.55,3.31,3.3,3.17,2.44,2.36
2014-10-12 20:45:00,Qualification,Luxembourg,Spain,0:4,88.0,56.36,21.0,18.33,1.05,1.03
2014-10-12 20:45:00,Qualification,Sweden,Liechtenstein,2:0,1.06,1.04,17.0,14.82,99.0,63.93
2014-10-12 18:00:00,Qualification,Austria,Montenegro,1:0,1.75,1.73,3.8,3.62,5.8,5.31
2014-10-12 18:00:00,Qualification,Estonia,England,0:1,16.0,13.48,6.0,5.72,1.29,1.27
2014-10-12 18:00:00,Qualification,Russia,Moldova,1:1,1.12,1.1,11.0,10.08,38.06,31.52
2014-10-12 18:00:00,Qualification,Ukraine,North Macedonia,1:0,1.35,1.32,5.2,4.93,14.2,12.25
2014-10-11 20:45:00,Qualification,Albania,Denmark,1:1,4.16,3.77,3.35,3.26,2.2,2.14
2014-10-11 20:45:00,Qualification,Finland,Greece,1:1,2.65,2.59,3.12,3.02,3.26,3.09
2014-10-11 20:45:00,Qualification,Northern Ireland,Faroe Islands,2:0,1.3,1.28,6.0,5.41,17.0,13.98
2014-10-11 20:45:00,Qualification,Poland,Germany,2:0,6.1,5.57,4.15,3.9,1.7,1.65
2014-10-11 18:00:00,Qualification,Armenia,Serbia,1:1,7.5,6.64,4.1,3.85,1.65,1.58
2014-10-11 18:00:00,Qualification,Ireland,Gibraltar,7:0,1.03,1.02,34.0,23.57,81.0,63.57
2014-10-11 18:00:00,Qualification,Romania,Hungary,1:1,1.75,1.7,3.75,3.61,6.3,5.67
2014-10-11 18:00:00,Qualification,Scotland,Georgia,1:0,1.7,1.68,3.8,3.63,6.9,5.89
2014-10-10 20:45:00,Qualification,Belgium,Andorra,6:0,1.02,1.01,46.0,29.07,97.0,68.71
2014-10-10 20:45:00,Qualification,Bulgaria,Croatia,0:1,4.6,4.1,3.4,3.28,2.1,2.03
2014-10-10 20:45:00,Qualification,Cyprus,Israel,1:2,4.1,3.83,3.35,3.28,2.16,2.1
2014-10-10 20:45:00,Qualification,Italy,Azerbaijan,2:1,1.1,1.09,12.0,10.59,42.0,34.38
2014-10-10 20:45:00,Qualification,Latvia,Iceland,0:3,3.97,3.68,3.35,3.26,2.25,2.16
2014-10-10 20:45:00,Qualification,Malta,Norway,0:3,8.2,7.91,4.5,4.32,1.52,1.47
2014-10-10 20:45:00,Qualification,Netherlands,Kazakhstan,3:1,1.08,1.06,16.0,13.0,58.0,44.43
2014-10-10 20:45:00,Qualification,Turkey,Czech Republic,1:2,2.59,2.48,3.25,3.21,3.3,3.05
2014-10-10 20:45:00,Qualification,Wales,Bosnia & Herzegovina,0:0,3.44,3.32,3.45,3.34,2.34,2.26
2014-10-09 20:45:00,Qualification,Belarus,Ukraine,0:2,4.0,3.58,3.35,3.21,2.3,2.23
2014-10-09 20:45:00,Qualification,England,San Marino,5:0,1.01,1.01,79.0,38.36,101.0,92.14
2014-10-09 20:45:00,Qualification,Liechtenstein,Montenegro,0:0,16.0,13.71,6.3,5.88,1.27,1.24
2014-10-09 20:45:00,Qualification,Lithuania,Estonia,1:0,2.3,2.24,3.25,3.15,3.85,3.59
2014-10-09 20:45:00,Qualification,Moldova,Austria,1:2,7.2,6.42,4.0,3.79,1.62,1.61
2014-10-09 20:45:00,Qualification,North Macedonia,Luxembourg,3:2,1.58,1.53,4.2,4.04,7.5,7.03
2014-10-09 20:45:00,Qualification,Slovakia,Spain,2:1,10.0,9.12,4.8,4.48,1.48,1.41
2014-10-09 20:45:00,Qualification,Slovenia,Switzerland,1:0,3.85,3.58,3.33,3.22,2.3,2.21
2014-10-09 20:45:00,Qualification,Sweden,Russia,1:1,2.92,2.78,3.25,3.15,2.9,2.79
2014-09-09 20:45:00,Qualification,Andorra,Wales,1:2,41.0,25.69,9.5,8.57,1.16,1.13
2014-09-09 20:45:00,Qualification,Bosnia & Herzegovina,Cyprus,1:2,1.2,1.17,8.1,7.66,22.0,18.75
2014-09-09 20:45:00,Qualification,Croatia,Malta,2:0,1.05,1.04,22.0,16.14,79.0,52.14
2014-09-09 20:45:00,Qualification,Czech Republic,Netherlands,2:1,4.75,4.21,3.5,3.42,2.03,1.96
2014-09-09 20:45:00,Qualification,Iceland,Turkey,3:0,4.75,4.22,3.46,3.36,2.04,1.97
2014-09-09 20:45:00,Qualification,Norway,Italy,0:2,5.2,4.71,3.5,3.33,1.96,1.89
2014-09-09 18:00:00,Qualification,Azerbaijan,Bulgaria,1:2,4.08,3.75,3.2,3.13,2.26,2.18
2014-09-09 18:00:00,Qualification,Kazakhstan,Latvia,0:0,2.82,2.72,3.2,3.1,2.96,2.83
2014-09-08 20:45:00,Qualification,Austria,Sweden,1:1,2.46,2.4,3.4,3.29,3.4,3.16
2014-09-08 20:45:00,Qualification,Estonia,Slovenia,1:0,5.0,4.61,3.6,3.48,1.9,1.86
2014-09-08 20:45:00,Qualification,Luxembourg,Belarus,1:1,8.8,7.78,4.4,4.04,1.53,1.5
2014-09-08 20:45:00,Qualification,Montenegro,Moldova,2:0,1.68,1.59,4.2,4.0,6.5,5.98
2014-09-08 20:45:00,Qualification,San Marino,Lithuania,0:2,29.0,20.21,8.2,7.41,1.17,1.17
2014-09-08 20:45:00,Qualification,Spain,North Macedonia,5:1,1.1,1.09,14.0,11.57,34.0,27.0
2014-09-08 20:45:00,Qualification,Switzerland,England,0:2,2.9,2.76,3.12,3.04,2.97,2.88
2014-09-08 20:45:00,Qualification,Ukraine,Slovakia,0:1,1.89,1.81,3.6,3.5,5.35,4.88
2014-09-08 18:00:00,Qualification,Russia,Liechtenstein,4:0,1.05,1.05,23.0,16.21,68.0,45.29
2014-09-07 20:45:00,Qualification,Faroe Islands,Finland,1:3,12.0,10.62,6.0,5.45,1.32,1.3
2014-09-07 20:45:00,Qualification,Germany,Scotland,2:1,1.2,1.18,8.3,7.71,17.0,15.37
2014-09-07 20:45:00,Qualification,Gibraltar,Poland ,0:7,41.0,33.0,15.0,13.29,1.09,1.06
2014-09-07 20:45:00,Qualification,Greece,Romania,0:1,2.12,2.07,3.4,3.18,4.65,4.11
2014-09-07 20:45:00,Qualification,Portugal,Albania,0:1,1.36,1.34,5.3,5.09,12.0,10.49
2014-09-07 18:00:00,Qualification,Denmark,Armenia,2:1,1.39,1.36,5.27,4.89,11.36,9.71
2014-09-07 18:00:00,Qualification,Georgia,Ireland,1:2,3.6,3.39,3.2,3.14,2.4,2.33
2014-09-07 18:00:00,Qualification,Hungary,Northern Ireland,1:2,1.7,1.64,4.0,3.77,6.6,6.01
