date,kind,home,away,score,max_odd_home,mean_odd_home,max_odd_draw,mean_odd_draw,max_odd_away,mean_odd_away
2019-03-26 20:45:00,Qualification,Malta,Spain,0:2,101.0,61.08,35.0,27.7,1.02,1.01
2019-03-26 20:45:00,Qualification,Norway,Sweden,3:3,2.55,2.42,3.24,3.14,3.48,3.26
2019-03-26 20:45:00,Qualification,Romania,Faroe Islands,4:1,1.18,1.17,7.8,6.97,24.0,20.43
2019-03-26 20:45:00,Qualification,Switzerland,Denmark,3:3,2.32,2.26,3.25,3.14,3.74,3.56
2019-03-26 18:00:00,Qualification,Armenia,Finland,0:2,3.25,3.19,3.25,3.12,2.54,2.45
2019-03-25 20:45:00,Qualification,Andorra,Albania,0:3,9.3,8.46,4.0,3.73,1.55,1.51
2019-03-25 20:45:00,Qualification,France,Iceland,4:0,1.2,1.17,8.0,7.31,23.0,19.09
2019-03-25 20:45:00,Qualification,Kosovo,Bulgaria,1:1,2.4,2.31,3.26,3.17,3.5,3.35
2019-03-25 20:45:00,Qualification,Luxembourg,Ukraine,1:2,9.8,8.47,4.7,4.48,1.45,1.42
2019-03-25 20:45:00,Qualification,Montenegro,England,1:5,10.0,9.12,5.2,4.76,1.41,1.38
2019-03-25 20:45:00,Qualification,Portugal,Serbia,1:1,1.57,1.52,4.45,4.28,7.6,6.9
2019-03-25 18:00:00,Qualification,Turkey,Moldova,4:0,1.21,1.19,7.5,6.8,25.0,19.14
2019-03-24 20:45:00,Qualification,Cyprus,Belgium,0:2,26.0,20.99,9.7,8.74,1.16,1.13
2019-03-24 20:45:00,Qualification,Netherlands,Germany,2:3,2.45,2.36,3.75,3.61,3.14,2.97
2019-03-24 20:45:00,Qualification,Northern Ireland,Belarus,2:1,1.88,1.82,3.34,3.19,5.9,5.48
2019-03-24 20:45:00,Qualification,Poland,Latvia,2:0,1.1,1.08,13.0,11.27,34.0,31.52
2019-03-24 20:45:00,Qualification,Slovenia,North Macedonia,1:1,1.94,1.87,3.4,3.31,5.35,4.82
2019-03-24 18:00:00,Qualification,Hungary,Croatia,2:1,6.55,6.0,3.9,3.72,1.68,1.64
2019-03-24 18:00:00,Qualification,Israel,Austria,4:2,3.54,3.29,3.3,3.22,2.42,2.34
2019-03-24 18:00:00,Qualification,San Marino,Scotland,0:2,81.0,45.1,28.0,20.45,1.04,1.03
2019-03-24 15:00:00,Qualification,Kazakhstan,Russia,0:4,4.75,4.58,3.5,3.43,1.91,1.88
2019-03-24 15:00:00,Qualification,Wales,Slovakia,1:0,2.07,2.03,3.3,3.22,4.33,4.21
2019-03-23 20:45:00,Qualification,Bosnia & Herzegovina,Armenia,2:1,1.37,1.36,5.25,4.98,10.25,9.5
2019-03-23 20:45:00,Qualification,Italy,Finland,2:0,1.29,1.26,5.85,5.47,16.8,14.84
2019-03-23 20:45:00,Qualification,Liechtenstein,Greece,0:2,22.0,18.59,7.8,7.15,1.21,1.17
2019-03-23 20:45:00,Qualification,Spain,Norway,2:1,1.26,1.23,6.75,6.14,17.0,14.71
2019-03-23 18:00:00,Qualification,Gibraltar,Ireland,0:1,51.0,39.26,21.0,17.52,1.07,1.04
2019-03-23 18:00:00,Qualification,Malta,Faroe Islands,2:1,3.65,3.54,3.15,3.06,2.35,2.31
2019-03-23 18:00:00,Qualification,Sweden,Romania,2:1,1.87,1.82,3.57,3.42,5.85,5.22
2019-03-23 15:00:00,Qualification,Georgia,Switzerland,0:2,6.0,5.76,3.9,3.72,1.71,1.68
2019-03-22 20:45:00,Qualification,Albania,Turkey,0:2,4.56,4.1,3.35,3.25,2.14,2.06
2019-03-22 20:45:00,Qualification,Andorra,Iceland,0:2,16.0,14.04,6.5,5.95,1.27,1.25
2019-03-22 20:45:00,Qualification,England,Czech Republic,5:0,1.35,1.32,5.5,5.17,13.5,11.89
2019-03-22 20:45:00,Qualification,Luxembourg,Lithuania,2:1,2.2,2.13,3.25,3.15,4.05,3.88
2019-03-22 20:45:00,Qualification,Moldova,France,1:4,67.0,45.55,14.0,12.05,1.08,1.07
2019-03-22 20:45:00,Qualification,Portugal,Ukraine,0:0,1.41,1.39,4.8,4.64,10.0,9.28
2019-03-22 18:00:00,Qualification,Bulgaria,Montenegro,1:1,2.3,2.2,3.3,3.2,3.92,3.67
2019-03-21 20:45:00,Qualification,Austria,Poland,0:1,2.53,2.45,3.28,3.18,3.33,3.19
2019-03-21 20:45:00,Qualification,Belgium,Russia,3:1,1.45,1.43,4.75,4.65,8.4,7.95
2019-03-21 20:45:00,Qualification,Croatia,Azerbaijan,2:1,1.13,1.11,11.0,9.73,36.0,29.14
2019-03-21 20:45:00,Qualification,Israel,Slovenia,1:1,2.23,2.15,3.4,3.3,3.76,3.68
2019-03-21 20:45:00,Qualification,Netherlands,Belarus,4:0,1.16,1.14,9.0,8.56,23.0,20.0
2019-03-21 20:45:00,Qualification,North Macedonia,Latvia,3:1,1.42,1.39,4.55,4.43,11.0,10.14
2019-03-21 20:45:00,Qualification,Northern Ireland,Estonia,2:0,1.46,1.4,4.6,4.34,11.0,10.28
2019-03-21 20:45:00,Qualification,Slovakia,Hungary,2:0,2.02,1.97,3.42,3.28,4.6,4.36
2019-03-21 18:00:00,Qualification,Cyprus,San Marino,5:0,1.08,1.07,17.0,13.14,51.0,36.85
2019-03-21 16:00:00,Qualification,Kazakhstan,Scotland,3:0,4.1,3.96,3.25,3.16,2.18,2.13
