date,kind,home,away,score,max_odd_home,mean_odd_home,max_odd_draw,mean_odd_draw,max_odd_away,mean_odd_away
2006-11-15 17:00:00,Qualification,North Macedonia,Russia,0:2,4.0,3.87,3.2,3.12,1.9,1.87
2006-10-11 21:00:00,Qualification,France,Faroe Islands,5:0,1.01,1.01,15.0,11.13,81.0,62.0
2006-10-11 21:00:00,Qualification,Northern Ireland,Latvia,1:0,2.25,2.16,3.1,3.1,3.2,3.07
2006-10-11 21:00:00,Qualification,Wales,Cyprus,3:1,1.55,1.53,3.6,3.6,5.65,5.52
2006-10-11 20:45:00,Qualification,Belgium,Azerbaijan,3:0,1.14,1.12,7.0,6.5,15.0,14.25
2006-10-11 20:45:00,Qualification,Slovakia,Germany,1:4,4.2,4.07,3.25,3.18,1.85,1.82
2006-10-11 20:30:00,Qualification,Ireland,Czech Republic,1:1,4.2,4.1,3.2,3.05,1.85,1.85
2006-10-11 20:30:00,Qualification,Netherlands,Albania,2:1,1.07,1.06,9.0,8.0,26.0,22.75
2006-10-11 20:30:00,Qualification,Poland,Portugal,2:1,3.7,3.47,3.15,3.13,2.0,1.98
2006-10-11 20:15:00,Qualification,Bosnia & Herzegovina,Greece,0:4,3.1,2.87,3.1,3.08,2.37,2.29
2006-10-11 20:15:00,Qualification,Liechtenstein,Denmark,0:4,21.0,19.33,9.0,7.83,1.1,1.07
2006-10-11 20:15:00,Qualification,Luxembourg,Bulgaria,0:1,21.0,18.25,7.5,7.15,1.1,1.09
2006-10-11 20:15:00,Qualification,Serbia,Armenia,3:0,1.1,1.1,7.0,6.7,21.0,18.67
2006-10-11 20:05:00,Qualification,Iceland,Sweden,1:2,7.2,6.73,3.6,3.6,1.5,1.46
2006-10-11 20:00:00,Qualification,Georgia,Italy,1:3,10.0,9.67,5.0,4.4,1.3,1.28
2006-10-11 20:00:00,Qualification,Turkey,Moldova,5:0,1.15,1.14,6.25,5.92,14.0,12.67
2006-10-11 19:15:00,Qualification,Malta,Hungary,2:1,9.5,8.56,4.5,4.28,1.33,1.31
2006-10-11 19:00:00,Qualification,Croatia,England,2:0,2.85,2.8,3.1,3.02,2.45,2.37
2006-10-11 19:00:00,Qualification,Ukraine,Scotland,2:0,1.7,1.64,3.5,3.4,5.0,4.9
2006-10-11 18:00:00,Qualification,Belarus,Slovenia,4:2,2.5,2.35,3.1,3.05,2.85,2.78
2006-10-11 18:00:00,Qualification,Kazakhstan,Finland,0:2,6.5,6.33,3.6,3.43,1.55,1.52
2006-10-11 17:00:00,Qualification,Russia,Estonia,2:0,1.15,1.14,5.75,5.55,17.0,14.67
2006-10-11 15:00:00,Qualification,Andorra,North Macedonia,0:3,14.0,11.5,5.0,4.8,1.25,1.23
2006-10-07 22:00:00,Qualification,Portugal,Azerbaijan,3:0,1.05,1.04,9.0,8.63,51.0,31.5
2006-10-07 21:20:00,Qualification,Greece,Norway,1:0,2.04,2.03,3.1,3.02,3.5,3.47
2006-10-07 20:50:00,Qualification,Italy,Ukraine,2:0,1.35,1.35,4.0,3.92,9.0,8.88
2006-10-07 20:45:00,Qualification,Slovenia,Luxembourg,2:0,1.07,1.05,9.0,8.13,34.0,25.5
2006-10-07 20:15:00,Qualification,Croatia,Andorra,7:0,1.02,1.02,10.0,9.38,51.0,40.25
2006-10-07 20:15:00,Qualification,Serbia,Belgium,1:0,1.65,1.64,3.4,3.37,5.0,4.92
2006-10-07 20:00:00,Qualification,Bulgaria,Netherlands,1:1,4.5,4.26,3.3,3.23,1.85,1.75
2006-10-07 20:00:00,Qualification,Denmark,Northern Ireland,0:0,1.22,1.21,5.5,5.33,12.0,10.67
2006-10-07 20:00:00,Qualification,Latvia,Iceland,4:0,2.25,2.16,3.25,3.22,3.1,2.95
2006-10-07 20:00:00,Qualification,Sweden,Spain,2:0,3.25,3.1,3.15,3.03,2.29,2.18
2006-10-07 19:45:00,Qualification,Hungary,Turkey,0:1,3.2,3.2,3.2,3.13,2.1,2.08
2006-10-07 19:15:00,Qualification,Romania,Belarus,3:1,1.33,1.29,4.75,4.36,9.5,9.0
2006-10-07 18:30:00,Qualification,Cyprus,Ireland,5:2,7.25,7.08,4.0,3.88,1.4,1.4
2006-10-07 18:00:00,Qualification,Armenia,Finland,0:0,6.2,5.82,3.55,3.45,1.57,1.54
2006-10-07 18:00:00,Qualification,England,North Macedonia,0:0,1.1,1.07,9.0,7.83,26.0,23.33
2006-10-07 18:00:00,Qualification,Moldova,Bosnia & Herzegovina,2:2,3.0,2.9,3.2,3.1,2.29,2.25
2006-10-07 18:00:00,Qualification,Scotland,France,1:0,5.5,5.33,3.5,3.38,1.6,1.59
2006-10-07 17:15:00,Qualification,Czech Republic,San Marino,7:0,1.01,1.01,15.0,11.13,81.0,58.5
2006-10-07 17:00:00,Qualification,Kazakhstan,Poland,0:1,7.25,6.92,4.0,3.87,1.45,1.41
2006-10-07 17:00:00,Qualification,Russia,Israel,1:1,1.5,1.48,3.65,3.55,7.25,6.38
2006-10-07 16:00:00,Qualification,Faroe Islands,Lithuania,0:1,11.0,9.88,5.0,4.67,1.3,1.25
2006-10-07 16:00:00,Qualification,Wales,Slovakia,1:5,2.4,2.3,3.15,3.12,2.87,2.79
2006-09-06 21:15:00,Qualification,Northern Ireland,Spain,3:2,12.0,10.67,5.5,4.9,1.25,1.23
2006-09-06 21:00:00,Qualification,France,Italy,3:1,2.1,2.1,2.9,2.89,3.55,3.43
2006-09-06 21:00:00,Qualification,North Macedonia,England,0:1,11.0,10.33,5.0,4.67,1.25,1.25
2006-09-06 20:45:00,Qualification,San Marino,Germany,0:13,67.0,52.67,11.0,9.83,1.01,1.01
2006-09-06 20:30:00,Qualification,Poland,Serbia,1:1,2.6,2.57,3.1,3.08,2.54,2.5
2006-09-06 20:30:00,Qualification,Netherlands,Belarus,3:0,1.15,1.14,6.5,6.13,13.0,12.5
2006-09-06 20:15:00,Qualification,Bosnia & Herzegovina,Hungary,1:3,1.65,1.62,3.6,3.42,5.0,4.93
2006-09-06 20:15:00,Qualification,Slovakia,Czech Republic,0:3,2.8,2.75,3.1,3.07,2.4,2.36
2006-09-06 20:00:00,Qualification,Albania,Romania,0:2,5.0,4.97,3.6,3.43,1.65,1.62
2006-09-06 20:00:00,Qualification,Turkey,Malta,2:0,1.05,1.04,10.0,8.88,34.0,30.75
2006-09-06 19:30:00,Qualification,Sweden,Liechtenstein,3:1,1.04,1.03,10.0,9.0,41.0,34.0
2006-09-06 19:00:00,Qualification,Bulgaria,Slovenia,3:0,1.66,1.64,3.45,3.3,5.09,5.03
2006-09-06 19:00:00,Qualification,Finland,Portugal,1:1,5.75,4.93,3.5,3.4,1.7,1.63
2006-09-06 19:00:00,Qualification,Israel,Andorra,4:1,1.05,1.05,9.0,8.63,26.0,24.0
2006-09-06 19:00:00,Qualification,Norway,Moldova,2:0,1.22,1.21,5.5,5.18,12.0,11.0
2006-09-06 18:30:00,Qualification,Lithuania,Scotland,1:2,2.62,2.59,3.2,3.13,2.5,2.46
2006-09-06 18:00:00,Qualification,Armenia,Belgium,0:1,8.19,7.42,4.09,3.9,1.44,1.39
2006-09-06 18:00:00,Qualification,Ukraine,Georgia,3:2,1.25,1.22,5.15,4.88,11.0,11.0
2006-09-06 17:00:00,Qualification,Russia,Croatia,0:0,1.95,1.92,3.2,3.15,3.8,3.67
2006-09-06 16:00:00,Qualification,Azerbaijan,Kazakhstan,1:1,1.88,1.76,3.4,3.25,4.7,4.35
2006-09-02 22:00:00,Qualification,Spain,Liechtenstein,4:0,1.01,1.01,11.0,9.5,67.0,51.0
2006-09-02 20:50:00,Qualification,Italy,Lithuania,1:1,1.2,1.15,6.0,5.83,17.0,14.0
2006-09-02 20:45:00,Qualification,Germany,Ireland,1:0,1.3,1.3,4.34,4.32,10.0,9.5
2006-09-02 20:30:00,Qualification,Estonia,Israel,0:1,3.2,3.1,3.2,3.13,2.2,2.13
2006-09-02 20:30:00,Qualification,Luxembourg,Netherlands,0:1,51.0,45.75,11.0,9.75,1.02,1.01
2006-09-02 20:30:00,Qualification,Poland,Finland,1:3,1.5,1.45,4.0,3.75,7.25,6.62
2006-09-02 20:15:00,Qualification,Czech Republic,Wales,2:1,1.3,1.28,5.0,4.61,10.0,8.78
2006-09-02 20:15:00,Qualification,Moldova,Greece,0:1,6.5,5.5,3.6,3.5,1.7,1.57
2006-09-02 20:15:00,Qualification,Serbia,Azerbaijan,1:0,1.12,1.11,7.0,6.63,17.0,16.0
2006-09-02 20:15:00,Qualification,Slovakia,Cyprus,6:1,1.25,1.24,5.0,4.8,11.0,10.25
2006-09-02 20:00:00,Qualification,Hungary,Norway,1:4,2.6,2.52,3.2,3.08,2.7,2.57
2006-09-02 20:00:00,Qualification,Latvia,Sweden,0:1,5.6,5.06,3.6,3.38,1.72,1.62
2006-09-02 20:00:00,Qualification,Romania,Bulgaria,2:2,1.75,1.72,3.25,3.22,4.65,4.58
2006-09-02 19:15:00,Qualification,Malta,Bosnia & Herzegovina,2:5,10.0,8.8,4.75,4.53,1.35,1.27
2006-09-02 19:00:00,Qualification,Belarus,Albania,2:2,1.6,1.58,3.5,3.45,6.0,5.43
2006-09-02 18:00:00,Qualification,England,Andorra,5:0,1.01,1.01,15.0,11.13,81.0,60.75
2006-09-02 18:00:00,Qualification,Georgia,France,0:3,9.0,8.25,4.59,4.08,1.4,1.35
2006-09-02 16:00:00,Qualification,Northern Ireland,Iceland,0:3,2.2,2.09,3.25,3.15,3.25,3.15
2006-09-02 16:00:00,Qualification,Scotland,Faroe Islands,6:0,1.1,1.07,9.0,7.81,29.0,24.0
2006-08-16 20:45:00,Qualification,Belgium,Kazakhstan,0:0,1.1,1.06,9.0,7.75,26.0,22.0
2006-08-16 20:00:00,Qualification,Faroe Islands,Georgia,0:6,5.3,5.0,3.6,3.6,1.55,1.55
2006-08-16 18:00:00,Qualification,Estonia,North Macedonia,0:1,2.25,2.18,3.2,3.15,3.1,2.92
